t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
194.15099,157.8456044,164.1034058,142.6876306,148.7525319,139.7520029,130.0891475,137.4148868,156.7257602,102.2771803,161.591455,144.5718202,202.4976248,122.8364045,147.6951679
195.8112063,158.9826244,165.4439324,140.9310813,148.5284961,139.6780341,130.6564711,137.1639819,157.1152781,102.6907071,161.0438393,143.8581305,204.1188772,122.3302967,147.8946323
195.7556851,157.6107069,164.0427649,140.569165,150.0419752,140.3107786,131.315125,138.2669553,156.1170807,102.667615,161.7822818,142.3909196,204.6135607,121.3899544,147.5628563
195.4714998,159.3395159,165.2889813,140.3687151,151.8994509,140.8429117,130.6345954,138.5905838,155.24943,102.4092311,162.441309,143.0271541,204.2553492,121.3819594,148.4087856
194.3230926,157.4951454,166.2926052,141.7936712,151.8803524,140.2377714,131.6384972,138.4857006,155.0341539,102.3922682,162.6094193,142.2675299,205.0061678,121.5782781,149.6253609
194.7786701,157.4520464,166.3736729,141.3221824,152.8684076,139.4243256,132.3285497,138.8429639,155.5688746,102.6864753,162.8959842,142.2883651,205.6895139,121.6622337,149.8360707
193.7134412,157.6617521,166.3599772,141.1685139,153.3948588,139.1686497,132.6906849,139.0490309,156.9115796,101.8317517,163.6018085,140.8102032,206.916387,121.6312917,148.9189339
194.2227783,157.9997336,166.9640506,141.1835755,153.7760944,140.1182704,133.477434,138.2758298,157.6857866,101.747805,162.6834326,140.6664156,206.5242774,121.9016879,148.2199246
194.8217289,157.3663449,167.4750433,143.1222222,153.5412339,139.8268836,133.6142369,138.1439099,158.0596866,102.207596,163.3065506,140.5502435,206.3263192,122.2501316,147.7793111
195.1686631,158.871261,166.9623542,143.1743884,152.9553944,139.2102519,135.3480673,137.6629096,157.5055269,102.8119825,164.7424473,140.6235503,205.898625,122.7407337,148.6751855
195.163806,159.391494,166.745793,141.6534656,153.7167614,140.5308812,136.1358001,136.9553662,157.6909567,102.6211984,164.1856382,139.1403531,205.6321523,123.3151668,148.7587711
195.2058986,160.2004975,166.170781,141.8996341,153.6259087,138.79949,136.5715112,137.0482373,157.6215311,102.3256025,163.1135399,139.0182449,204.2764987,123.455823,148.1109983
195.1940431,161.1399347,167.2480089,142.7010906,152.8752863,138.8439587,136.847468,137.5414579,157.0729795,102.5286199,162.7556085,137.5056313,203.1423283,123.9057323,147.620173
194.6235967,161.8911326,166.8850042,141.6515595,153.1233453,138.2145044,137.9181417,137.3274439,156.7746264,102.725442,163.7558285,138.1519015,202.7475823,123.9275375,148.8295374
196.4947576,162.4152005,166.3470067,142.1913188,153.5291292,137.9286668,139.3328083,137.1029829,157.5906241,102.245878,165.4493473,138.1292528,202.4816186,123.7481045,148.6204662
195.3963296,161.7040884,166.0810892,142.1713985,153.1718456,138.8583299,140.3129556,136.1124123,157.5875271,101.8031297,164.6543358,139.8079396,203.16921,123.6970275,148.3111377
196.1521993,161.0176169,167.1262183,141.9432261,152.1528637,138.7176091,140.3447056,135.3036001,158.3306609,101.9692595,165.6177449,139.6282713,202.298988,123.157991,148.8784627
195.0935128,162.3440937,166.049961,143.0644386,153.1505234,138.243276,139.7839632,135.248341,158.2903483,101.6860058,166.527427,139.1419923,202.2349706,123.4346056,149.1389638
196.4919705,161.5665146,165.7748353,143.4773507,153.8868792,138.317338,139.7975538,135.0873908,158.1919208,101.5708818,165.7343366,139.1698103,204.0844541,122.9716249,147.9993669
197.5248737,162.4647786,164.4250812,142.4633449,154.2823205,138.0877652,139.1113012,135.4034447,158.2058765,100.6584131,166.4475173,139.1201502,204.7501336,122.972285,149.4158622
197.5930485,163.2305519,163.2106617,142.5165356,154.3214205,137.7757803,138.5820551,134.4839618,158.1181947,101.4414121,166.3145367,139.5231934,206.5622112,122.9059115,149.8722407
197.800842,162.3647902,163.7342948,142.7411938,154.6660366,137.8609322,138.04736,134.7075345,158.5808934,101.6236854,166.1126504,139.437648,207.0052886,123.3418966,150.9788442
197.6443544,163.2709552,164.4426205,143.3302387,154.043361,137.5232694,138.6991931,134.3901457,159.4053286,101.825697,166.8944705,138.5396135,206.7516894,124.0951946,151.5463251
197.4071907,163.0705193,164.3989356,143.6491639,152.7175588,137.5301241,138.2523048,134.8922134,160.1337993,100.8225226,167.068833,139.4182425,205.1926601,123.4319945,151.7797671
196.6216701,163.3402963,164.2929128,144.501972,152.1348839,136.565517,137.6937162,135.3751805,158.6919439,100.9604326,166.7091942,139.6497696,204.6856977,123.4537758,150.5885036
197.763435,162.3576213,164.5444535,144.7938918,150.7393982,136.8600508,137.4400679,135.1959696,160.2088984,101.3480772,167.6440219,140.9552952,204.9156021,123.8168151,149.5299296
197.3379565,161.4248692,163.7952681,144.1195434,152.0482158,136.9732003,137.9422698,135.4330666,159.7011229,101.8563075,168.4130592,139.6009475,205.7125935,123.7603496,149.6588132
195.316871,160.4223609,163.2184874,145.8961509,150.4756361,136.7830059,138.4186832,134.9814396,159.0656182,100.9082553,168.7507891,139.2278769,203.9702351,123.7380632,148.4297276
195.6702663,160.0169812,163.2260082,144.8902456,150.2714831,136.0074731,137.6184183,134.4192576,158.0189952,101.0003931,169.4721829,139.2571932,205.1088214,124.0542455,147.8256401
195.2691259,159.5970643,164.115136,144.5306933,149.6727627,136.7031685,137.8827108,135.0448299,160.0903466,101.1343767,170.082356,139.0689192,205.0558709,125.036619,148.2045577
196.5241158,159.0104678,163.7948769,145.4493058,150.3489078,136.5167641,138.7733704,135.322615,159.8688154,101.3529734,169.3888879,139.4021378,203.9435976,125.5468071,148.0687621
197.247132,158.6931172,163.8993459,144.7767938,150.2343645,136.80261,138.2092465,135.9478006,159.2750072,102.085559,168.3827179,139.0206129,204.3265829,126.1844086,148.5701132
198.6502406,159.0799958,163.0654373,144.7224132,150.5718863,136.477959,138.2542479,135.195035,158.4732612,102.3124485,168.0439342,139.4303151,206.5923355,125.2996317,148.5122511
198.6414938,159.7065853,161.8680721,144.2487387,149.8852148,137.1648478,137.72008,135.9430424,158.7655744,103.1012298,166.8963001,140.2153729,207.0302569,126.4325822,147.8964548
200.7220684,159.7813594,161.5117234,143.9573739,150.9136415,136.4178632,137.5576712,136.4826304,159.1873174,102.1003363,167.1306576,139.9017106,205.3595413,126.9431677,146.2179834
200.518876,159.7538796,162.252086,144.4646892,150.5280388,135.8060092,137.7192987,137.3517485,159.0451072,101.9543139,166.6653634,139.2412884,204.9315367,127.3515213,146.0012578
200.3739128,160.9334129,163.6572761,144.7212515,151.8114388,135.0477487,137.7954652,137.5041935,158.6720264,101.1485692,165.3081711,139.6475985,206.1411057,126.6823214,144.7204256
200.0485363,161.6928584,164.1379836,144.5640235,151.8180191,135.3604944,138.5772636,136.6413494,158.0541466,101.7852616,167.4654811,140.0283441,206.0450514,126.3140484,144.7007313
199.0235188,160.9597181,165.509157,144.441252,152.3018582,135.0668552,137.5834674,136.4875354,157.9194254,101.2381778,166.4488283,141.3356498,205.0616911,127.4837392,144.0447923
199.8849838,161.0859062,165.9030756,144.7190456,152.8641971,135.376583,137.7418456,136.4422277,159.7566841,101.2202043,166.2050915,142.4142317,204.3116323,126.904143,144.9073113
199.0653259,160.9920777,166.3985984,145.3591642,152.1362549,135.0618934,137.2116394,136.7494171,160.6382748,102.005583,167.2336682,142.1932442,204.6109813,126.4347512,144.7643294
199.3940725,159.1237303,166.1094131,145.6326629,151.1588197,135.3315744,137.185972,136.4423717,159.3460313,102.4211635,165.8673242,142.4125212,205.451304,125.9022055,145.4987433
197.7869319,158.4407237,166.8218877,145.2008403,152.4039897,135.0154982,137.7122714,137.6190578,158.7031219,102.9763575,166.0747346,141.3146646,207.0778712,125.6525252,144.0235907
197.4193418,159.5852311,166.2473911,144.5002698,151.8049768,135.442789,137.9128678,138.2911463,158.4522419,103.175721,165.7118976,141.289577,208.5402186,126.1919908,144.1294771
196.2114596,159.494314,165.7657198,145.2368195,152.0411351,135.6448202,135.860548,138.8327535,159.2137933,102.9536055,163.8801213,141.2301263,210.4822029,126.17482,144.6095297
197.0820834,161.3300435,164.9603553,145.1102743,152.227609,136.9614033,136.0718678,138.8652612,159.817677,103.3584005,164.9394134,141.6485223,210.6226261,126.2871098,143.9527622
195.7794476,162.7092483,166.4550196,144.8654594,152.3975027,137.5655593,136.6698628,139.3921007,159.8996713,103.2008443,166.5551619,140.5073313,211.4230784,125.2289404,143.814699
195.2903663,161.7727294,164.3017598,145.3979728,151.9870333,137.1118545,136.5721167,139.4556869,160.8851117,103.2297051,166.1837965,140.5479013,211.3963375,124.3629546,145.5051074
195.9269037,163.1186905,163.3708296,145.647213,152.9725433,137.5858941,137.635032,139.2919328,161.0619763,102.9651555,165.6041937,139.5260518,212.3877002,124.1286616,146.4574284
196.5694015,161.607948,164.0503772,146.0083078,153.2265091,138.4625534,137.9403754,138.5513195,161.378827,102.6931349,165.4739927,138.8854197,211.8111563,123.7856671,145.8220562
197.6805355,162.0564449,164.8007265,145.4947322,153.5234485,138.6630353,137.7105135,140.1150734,160.7417916,102.5497326,164.9742068,138.0934615,211.8851757,123.8209025,145.5735838
198.4999046,162.0345594,165.8553643,145.3814573,152.1915737,138.0639297,137.0290113,139.7030778,162.2335728,101.9831977,164.7140653,137.8119951,212.4793123,124.8577081,146.4340975
199.0047321,162.8276313,166.7773184,145.1941158,152.160428,138.2713756,136.9421613,139.2187564,162.381596,102.2124914,164.8653443,136.9516819,210.4269325,123.6568133,145.4903568
200.8837815,162.699736,168.2876424,144.7358634,150.9138796,138.8003253,138.2278194,138.6138891,162.8675311,102.0619627,163.7974117,136.5504878,212.1197866,123.9724233,145.8108157
201.711949,162.0280253,168.2525972,144.8896503,150.59333,140.0384548,137.9742394,138.0361434,164.033213,102.4744364,163.3377543,135.830729,212.017822,123.7667658,145.7056101
203.435658,161.729935,167.4988513,143.9138355,151.4055162,140.7075507,138.6075008,136.6972664,163.2650016,103.1626592,162.6365978,136.8144561,213.4694335,124.0884615,144.4115674
203.2676249,162.2641901,168.4584251,143.3693772,151.3602983,140.2449597,138.746431,135.9809666,163.2746045,102.4375848,163.4743441,136.1954557,214.3035539,123.2549971,143.1728331
202.0036225,161.1431986,166.3921575,142.8960081,152.489622,139.6046381,137.3761435,136.3897826,163.1070772,101.9002181,164.1615382,136.060191,214.9070673,123.451082,144.1714024
202.3398048,160.1039014,166.0157432,142.1328983,152.0482511,139.6686697,136.148389,136.3983263,162.9897576,102.1091552,164.4335937,136.5907212,214.4559346,124.4158308,144.4952328
202.2041391,157.3818796,166.3416175,141.7526744,152.5817313,138.7858913,135.855631,136.7749139,163.8953306,101.8717409,163.7109181,136.4177433,214.5982998,124.0735411,145.0908979
201.6856735,157.0168359,166.6923744,140.3776819,152.2527058,138.1685411,136.1685761,137.0105416,162.9058457,101.9877189,163.261461,136.6492699,215.2232191,124.1685467,145.7823632
201.3763328,156.3268803,167.1533398,140.700733,151.4006096,139.4251423,135.6166696,136.1601671,162.5773042,102.7143707,162.971024,137.6987051,215.9560432,124.1701936,145.8680528
201.08742,156.1939403,166.7176866,139.847221,151.7562491,140.7608782,135.7384488,136.5000381,162.4812245,103.3277705,164.1613849,138.8545327,216.2207674,123.7679445,145.0844192
200.8996267,156.3455312,167.2154297,139.1592528,151.217467,141.0598285,135.5393228,135.6754056,162.4659489,103.015745,164.9043429,138.8524594,216.8854057,124.255273,145.5798433
202.1288163,156.6345979,166.8661946,139.1859212,150.6011347,141.6445038,135.8001236,135.8002105,162.9222742,103.6574104,162.5917155,137.026167,216.5692438,124.8025822,145.4758753
202.7731931,156.4144031,166.2550518,139.0906331,151.2039409,141.8589163,136.2067549,135.4606947,163.2339112,103.1454929,164.0864093,138.1064597,215.1614756,125.5195421,145.3274411
204.3333325,155.8581852,167.0076301,139.0585846,151.1195986,143.5219355,136.3030729,135.8175848,162.8361218,102.5859995,163.7724343,138.7311705,212.2612712,125.2919458,145.2862141
205.093384,156.438086,167.7745501,137.8779784,150.4862595,143.1883588,135.1957014,136.2372413,162.6715274,101.9381369,163.3855938,139.0082865,213.7492151,125.2467054,144.2474446
204.9076706,157.3508633,168.8558503,139.1557704,150.0868545,143.9406649,134.0610194,136.1605795,162.6155617,102.3574726,163.2846953,139.7331888,215.4942712,124.9327003,143.7646034
203.8835846,157.4134578,169.2959293,138.8806063,150.6822718,142.9463809,133.3748694,135.6222614,161.7549511,103.0811977,163.2492132,139.7753223,215.8112707,124.7897363,144.4657485
202.1569826,158.3160705,169.2089667,138.465584,150.2288752,143.8371448,134.4382148,135.4064468,162.1076416,101.7782705,162.7121602,140.0092161,215.7996156,125.6244555,144.8606486
203.4403278,157.7503361,169.9850238,138.2207397,151.9172951,144.2401501,135.2698572,136.3354548,162.8169559,102.5010221,163.0916689,139.7953971,216.4216533,125.3688373,144.7473816
203.059691,156.3177655,168.2762957,138.0877357,152.610139,142.6578151,135.227327,137.1968851,162.6613673,102.6306598,163.537907,139.3063415,217.3435832,125.4094572,144.9483127
203.7753417,155.4539707,167.6325174,138.7204447,153.6951765,142.8014901,135.1259196,137.4094384,162.7174067,103.1696759,162.7840605,139.5240449,215.7525491,125.6759805,144.9097182
203.1874895,155.4443696,168.1607751,138.4305659,154.3000811,143.4786428,136.2514252,137.0277658,162.63708,103.7525284,162.5163009,139.7641755,215.6437808,125.6482368,146.3334906
202.5163906,156.1384024,167.4431459,140.0078397,154.031786,143.6039005,136.3022345,137.8659044,162.2608974,103.9756087,162.7078506,139.6462064,215.9616035,125.888806,147.1412322
201.7894262,156.2409201,167.8136838,140.1147698,154.2693036,145.2172671,137.4987827,138.760098,161.9112152,104.8819682,162.7479135,138.8260145,216.8423398,126.5276177,148.204375
200.7407211,156.9819418,167.9985622,141.2949615,154.1990333,144.9640905,138.222423,139.0311579,160.7735342,104.7150232,162.0583691,139.279038,216.4227374,126.7521284,148.2390493
199.3029342,158.8888345,168.310267,141.2996383,154.9828427,144.5780412,137.4682105,138.7681151,159.4390844,104.1593683,162.9716454,138.4938081,216.4665447,126.781208,149.3858071
199.7206835,159.1373408,168.0432922,142.1442286,154.0925864,145.0569329,137.6488065,139.8690227,159.2397783,105.1025567,163.1024927,139.6893959,216.8629801,126.5829548,150.108428
198.7445262,159.6025527,166.3200585,142.8834834,154.7081365,144.1777058,137.2129469,139.8516595,159.2565004,104.703945,162.3503786,139.2002251,218.2098394,126.3776157,149.3497825
197.5442907,159.1093716,166.301519,142.4566658,154.0354217,143.8656896,137.0641525,139.4665443,159.8899752,104.0132536,163.5518504,138.5681458,216.2682063,126.2957508,148.3217684
196.6385532,159.4668159,167.066329,141.7350623,154.6727444,144.9669461,136.4717484,138.6156003,160.628714,104.4071359,165.4964559,138.3836208,217.0241004,127.2464746,147.5409398
197.0784985,158.8655985,167.6362245,143.1493426,155.3762107,144.2888512,136.0670883,138.8116522,160.4419049,104.3331294,166.4660372,138.6390749,215.0730747,127.6710686,146.5811646
197.110394,159.2926637,168.0142733,143.1028205,156.1857633,144.4120738,135.642694,138.0268383,160.3835091,104.633432,166.5978945,138.76244,217.0953696,127.105121,145.676059
195.9995496,160.1084193,168.3292634,142.0230616,155.5442685,143.5236215,134.8140516,137.9953039,160.7757293,105.0598819,165.6075527,139.3422776,219.2485343,127.902274,145.4064143
196.8806944,160.7561745,169.3567116,142.1346961,155.7812482,144.3658252,135.359132,137.3223665,159.8471056,105.5085658,167.1130298,139.1776848,219.1865841,128.9353473,145.9241435
197.7145873,160.9520475,170.2358352,141.9209295,154.8509732,144.916843,135.8157888,137.9945329,161.9333137,106.9060193,165.9999271,138.7864589,219.0197154,128.8255636,146.3064955
198.11331,160.2687361,170.3984788,142.6918104,154.1766037,145.4932631,134.8087299,137.4070863,163.1242976,106.8963832,166.9222824,138.6641541,219.9377851,128.9233766,147.3604081
196.5226683,160.0521949,170.9841711,142.7228405,154.4422158,145.1377896,134.6375813,138.2964775,163.9993192,107.295757,165.5529372,140.8137947,220.869458,129.2304587,146.1085707
195.8199781,160.0031184,171.4810562,142.2074162,153.0071184,144.9557129,134.4107151,138.3555059,165.4391529,106.6055225,165.8382204,139.9572886,220.4221341,129.1789042,146.8549996
194.6497415,159.3209512,170.5505032,143.1973335,153.8897333,145.3858645,133.8114503,138.8814394,165.4524715,106.7162766,165.9575626,141.1189623,220.9150315,129.520616,146.4355146
193.6201369,160.7471539,171.4134302,144.4028301,155.0300557,145.0492419,134.1017673,138.6208473,166.4803116,106.4199015,167.6080365,140.807554,223.2190021,129.6875688,147.641183
194.8099093,161.3466649,171.6843659,143.8199024,154.6897056,145.0357588,134.7641542,138.931706,167.9684405,105.8241834,166.6219538,140.9926178,223.8329044,129.4249167,146.2224342
194.3018645,160.2452757,171.0933859,143.7469354,154.7546776,145.6491913,135.8867832,139.9833065,167.9444916,106.3791142,166.9850048,142.3240888,222.948315,129.6698033,145.9448902
194.6391334,160.0813545,171.4282042,143.4429133,155.3619151,145.8440872,136.0122892,141.1366984,167.9031208,105.8990614,166.8694204,143.1775065,222.4985655,129.7201096,146.2610103
194.7163662,160.7870072,170.9752815,143.1697404,156.442724,146.0861826,136.4146086,140.3832718,168.8750053,106.4260523,166.2793272,143.3028345,222.6451073,129.9915589,145.3804391
194.6284259,160.8632669,172.4303373,142.4946825,157.6448618,147.4217859,137.1199382,139.6623485,169.0341097,106.7043459,166.7820698,144.0084975,222.9162769,128.7739232,144.8231439
193.5987569,160.6338109,172.680751,142.3244182,157.588096,147.3092166,136.9431481,138.8908975,168.5826532,106.8665604,169.2726463,144.6283595,222.2978743,127.7256306,145.2832062
193.9451884,160.0136046,173.2113727,141.7994372,156.9180395,145.8572499,138.0821837,140.3987894,169.1573715,107.868144,168.7710372,145.2581049,223.3234554,127.2714668,145.6801194
193.3362027,160.4197049,173.7569895,140.7781334,157.3983715,145.7877978,139.1652782,141.393916,170.8411874,108.4293621,168.0070243,145.8831669,223.973271,127.6136612,144.9935296
194.2547158,160.7589781,173.646066,140.695393,159.3943344,145.7393878,138.6147788,142.1921117,170.5430497,108.9748635,166.8906048,146.8197947,225.1215911,129.0136757,144.6444012
194.2082399,162.3414992,172.2768122,140.3883641,158.8467933,146.1675847,139.0193898,141.6061944,169.6823342,109.7283883,166.1062124,147.0048122,226.1556162,129.1869447,144.1930252
194.1836304,161.2145827,171.1011274,140.394108,159.7842209,145.9617347,139.3647698,141.2371198,169.5985423,109.7832564,166.2966951,145.7258537,226.3056767,128.7695441,144.4981731
193.1417469,161.0210764,170.6740155,141.1098123,159.700671,145.9501929,139.291946,141.7852656,169.9969102,110.4631349,164.4149376,146.3929264,226.1281944,128.3126334,144.1171442
194.5765163,161.3551745,171.4341839,140.8669361,159.0824611,145.9770815,141.3492825,141.4652633,169.8075428,110.6285464,165.468034,146.1171848,226.067522,128.2122655,144.4282944
194.9186403,162.6080502,172.207406,139.859184,159.3160793,146.0185037,140.0854831,140.7633091,169.4310421,110.4545592,165.2022882,145.7535001,226.5679038,128.6893415,142.6853595
195.8497195,163.0322474,171.9326404,139.8869152,159.6497905,145.8213524,140.9690998,140.1525247,170.3720922,111.463274,166.0077268,144.9340168,228.1778666,127.9729058,141.4353468
196.0005458,163.1852609,173.6888797,140.6292856,160.3206693,145.0181976,140.9245362,139.7178877,170.7921845,110.9656337,166.9173168,144.7538056,229.3383077,127.057789,141.7825317
196.0353632,162.692824,174.2419321,141.8715778,161.9891278,145.1536854,140.2927565,140.5054854,170.7108917,111.0031649,168.8942161,145.5834523,227.8176208,127.0135756,140.9306472
195.7880488,162.9567066,173.4699444,142.2122626,163.3796844,143.9307302,140.5366201,141.4932009,169.4670977,110.5448271,169.7433384,144.6461233,227.9406245,126.8698244,140.9241388
194.6791824,163.0785973,174.7496334,142.5770103,164.6619075,144.0232304,141.303261,141.5536154,169.7294983,110.3858341,168.2035938,144.6700094,225.3166219,126.4922201,141.8511942
195.1926448,163.7333874,174.0512996,142.6391489,166.1751926,143.3040835,141.0260431,142.0395641,169.7271631,109.2063857,169.1148276,145.1582192,226.9546634,127.1656865,141.1966856
196.6410595,164.73427,173.889434,143.0777471,166.1246411,143.7393814,142.2788761,142.3544355,169.2085035,110.0818266,168.7150587,145.1603342,225.2291388,126.0025445,141.8753766
196.6553589,165.1714839,173.8496862,142.8390768,165.5431524,143.361806,141.4175094,141.9320739,169.4538811,110.7663061,167.1499357,143.6741097,224.827213,125.2465571,141.6395112
197.2949403,165.3248119,172.5239108,143.2937587,165.5305668,143.8607783,142.1472343,141.352386,171.4334903,111.2929061,166.4237879,142.9352091,225.5026906,126.7606404,140.9186662
197.7695426,164.5766313,170.9719015,143.6688701,165.0261832,142.7963295,140.1940046,139.8327019,170.3976139,110.8677826,166.4965468,142.9789835,225.1549184,125.3390116,140.3902051
198.4651982,165.6717637,169.7669105,143.2998897,164.9038178,143.3078861,140.173938,139.2309439,170.4461456,109.9383831,167.0248943,142.7427059,224.2657689,126.9206586,140.629466
198.3825972,166.0989489,169.5380667,143.6737827,163.2618035,142.568808,139.7416868,138.6845521,170.651752,109.7493025,167.9193771,141.0993295,224.4412741,126.6085458,140.2513952
197.2922205,165.1553114,168.0994931,144.5222596,163.2168947,143.7330545,138.901626,138.5415674,169.8437846,108.8613109,166.7217975,140.6442376,221.4472627,127.2552429,141.6077922
196.208937,164.8976309,169.0994116,144.0423927,163.1943851,143.8157773,137.3611054,138.5001028,169.5983804,109.4232768,167.4855681,140.3140756,220.9669581,126.5839064,141.4237533
194.6490769,165.0930803,167.592227,143.8840243,161.8415927,142.9502638,137.981978,139.0507999,169.8318162,108.8106182,167.7039119,142.4057768,220.2247642,127.3008166,141.9201755
193.1287039,163.1151305,167.729299,144.1768359,163.2033457,143.4390299,138.7014103,138.6134886,167.8930261,109.5576715,167.3467727,142.3734499,220.5024972,126.5662568,140.9224928
192.2566521,163.1072056,169.4058491,144.2931626,163.5242593,143.9463418,138.69479,140.2972398,168.2024227,109.3503106,167.0887532,141.8532201,221.3137246,126.5389738,140.8844172
192.7324551,162.7075491,169.8473688,143.8536496,163.3874081,144.9218902,138.3121439,139.7988898,169.6894033,108.7262644,166.3491691,142.555705,221.4706186,127.5300872,140.2604127
193.328136,162.9137048,170.6127694,143.0975097,162.3454748,145.4423966,138.8634163,140.4223202,170.0328457,107.8060011,166.2409991,141.9913752,221.6178998,126.3065815,141.4983499
193.1177924,163.4738684,170.8953928,141.6019176,162.4696474,144.4207242,138.472748,140.9746934,171.2799063,107.3180205,166.4516894,143.0626153,220.910418,126.936024,140.9670079
193.3046184,163.4160125,171.8849892,141.4798876,162.2665032,145.0993259,138.3225163,141.3446876,170.4083478,106.6512795,166.6454482,143.5779519,221.4451145,127.5941213,141.5095413
192.0816234,163.3282878,171.2580759,140.4009141,161.9518578,145.2638053,138.3770532,141.4667153,171.0303755,106.1439654,166.5196178,144.1889656,220.312378,127.6567152,142.6947052
190.6767019,164.439947,172.7135884,139.868252,162.9229892,143.5806596,137.4309777,140.558146,171.4104661,105.6298297,166.3080646,145.17185,221.4496044,128.0899217,141.7366695
189.9302531,164.4828711,172.2019603,140.1689591,163.1843583,143.8905786,138.0412795,141.7379221,170.9642808,104.858805,167.161578,144.7826804,222.4128113,128.1890064,140.6100517
189.4897002,165.9520676,171.8917799,141.5936258,162.9885229,144.5764362,138.2793164,142.120322,170.9035608,105.5666829,168.5378262,145.9230637,224.1048269,128.79279,141.0311472
188.700546,165.4073516,173.8557876,142.4018017,163.4645866,144.3848255,139.3555392,141.1703106,171.9842064,105.2192452,169.5033487,146.6319353,225.5079277,129.8353032,140.6350414
189.3225079,164.2157727,174.4101842,142.3430929,163.5535599,144.7800379,139.3546964,141.6671843,171.0861791,105.3208733,170.3717712,145.5010288,224.2154245,130.4139165,140.9955077
189.0212819,164.6040321,175.7533409,141.9464125,163.3252769,144.4194683,138.8887971,141.5375512,171.0833604,105.0837093,168.9533028,147.2771798,224.4287911,131.8181014,140.5241858
189.3174466,164.9870882,174.0079639,142.4310205,164.3655027,144.4508413,139.4576512,140.9689482,171.8950514,105.6079216,168.3641509,147.5250604,224.5828447,131.7468989,141.4094343
190.1815312,163.9979582,174.4955834,143.7318619,164.1016205,144.8335371,138.3434181,141.4192971,172.7158046,106.0927749,168.799831,148.704156,223.744823,131.2010862,141.5026195
189.7514176,163.3754953,174.2159992,144.6476062,165.1541009,145.3843119,139.0615477,142.0213686,172.1773246,105.4507248,170.2053474,147.6485386,223.1523645,132.8167528,142.0734431
189.4404875,164.9203553,176.7022845,143.5017633,165.4539174,146.2874834,140.5432497,141.7958826,171.3270323,105.6856476,170.339271,147.6480595,222.6874863,133.5473961,141.8187606
187.2695557,163.4454367,177.3541009,143.2947797,165.6126336,145.1070908,140.2908649,143.3087098,171.8430484,105.4057311,169.8561459,147.5828831,219.8639867,134.3397272,141.8319684
186.8161106,164.3887986,178.0375393,142.0590417,165.6205541,145.139345,141.0825962,142.5489125,171.5964694,105.6184937,170.9590528,148.0510642,221.1730352,135.0260248,140.9913748
186.779234,164.8347894,178.3347492,142.2861916,164.478716,145.5136638,142.6934959,141.8573972,172.7885853,105.5701277,170.533974,148.1633107,221.1343799,136.0443811,140.85319
185.4046111,164.0650243,178.6087051,142.9186421,165.0819335,145.3737957,143.1623342,141.3852613,172.961187,105.2502686,171.8042367,147.5038034,220.5904495,135.298619,143.1310512
185.8659537,164.1859617,178.5298595,142.8992952,164.1720996,145.4677374,143.6463961,141.2393969,172.947492,104.6634375,171.7958472,148.0696464,220.7315666,135.77757,142.4379363
188.3894134,164.5580598,178.3511042,142.4226394,164.1778337,146.2989045,143.5860633,140.589567,173.4219638,104.464731,172.4629639,148.2230332,220.5870425,135.449352,143.0788535
186.9430914,165.2335362,179.0331074,141.4084295,163.5784405,146.296381,144.4323317,139.5772338,175.4088655,104.7196721,171.2290205,147.5108624,218.4793256,134.46097,143.3865135
186.5477689,164.2830417,178.2003744,141.8446186,163.3430792,146.650294,144.4697975,138.8168801,174.4652218,104.6610441,170.2981417,146.4275007,220.7777484,135.4307857,143.0299301
186.6476348,163.1310797,178.3482586,141.7567632,161.9976652,147.5140167,145.0078919,139.9143093,174.4426618,105.5415081,169.9292276,144.8920408,220.7049374,136.0125773,142.8514177
187.2755572,162.8030184,179.1970676,141.9946335,162.734972,147.0415355,145.5115384,140.6619368,173.3135113,106.5272304,170.3998169,144.7427266,220.6924812,135.881796,143.6242241
186.8988996,163.4536873,178.8836062,141.5287666,162.9718757,146.7475141,145.5707319,141.1105178,173.7664987,106.4063666,170.3471876,144.4866268,221.095992,135.5184561,143.4405958
186.9779419,163.4939061,179.8671506,142.0771031,162.1286011,146.5472338,145.7513638,141.2522364,173.5300608,105.7892184,169.6182409,145.1771349,220.1884876,136.0514951,143.3292876
186.8981728,162.8949401,179.6047543,141.8608579,163.4154826,147.0238528,145.262997,141.5815099,173.7191723,105.9197922,168.7961793,144.6562745,221.7042275,135.40297,142.6513221
184.8730695,162.4528642,178.3106018,142.225732,162.6362144,147.3115339,145.3687816,142.9645313,174.4795955,105.6956804,170.1624404,145.033767,222.5748479,134.9744294,142.9450091
183.5820014,162.5960525,177.1266044,141.3932855,162.6737592,146.2867712,147.0693236,143.0683455,175.5096526,105.4981594,169.6156394,145.1911584,221.7202725,134.6467745,143.0742767
183.283597,161.7740982,176.5248805,141.5886237,162.5708891,147.595196,146.667473,142.8561512,175.280314,105.6707581,169.8254088,144.7185492,222.7356181,135.2800392,143.2146803
182.5118238,161.2050699,176.2765079,141.556465,163.2286947,146.5113195,145.2154212,143.0051575,175.6245977,105.2898082,171.0899814,143.0063626,221.5517996,135.7865374,143.1633516
182.0026502,160.6401902,177.4407148,142.4153964,162.6261359,146.6813392,145.0660225,142.0756737,176.1896755,105.218278,170.8264367,143.7031863,219.658855,136.4355744,143.8017983
