u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15
0.186174961,0.82908418,0.410096252,0.896449378,0.868001289,0.766798306,0.625474272,0.196987565,0.796138443,0.843676252,0.14565864,0.780450316,0.595992831,0.615032227,0.980077859
0.572767429,0.522746173,0.775033474,0.632840723,0.364163816,0.899672535,0.650454915,0.679722267,0.819504503,0.753152336,0.94973221,0.507755704,0.807764368,0.336837798,0.664955017
0.933507743,0.912216692,0.100348893,0.862433988,0.975387343,0.625049351,0.020117402,0.855630878,0.817082569,0.471020899,0.313191514,0.935845267,0.716700844,0.862488535,0.607728735
0.905279772,0.082903948,0.238746855,0.916030363,0.926916684,0.857601262,0.891156401,0.383525391,0.905882495,0.336822875,0.803440412,0.527987196,0.190153457,0.428079138,0.030939708
0.093451018,0.596511038,0.75411139,0.425594068,0.781616267,0.373552147,0.531218567,0.428847942,0.908706314,0.233272026,0.510321619,0.722704397,0.744665065,0.111084718,0.657125046
0.188911255,0.442152315,0.010242964,0.879535882,0.110426189,0.818297216,0.254791025,0.380794796,0.706342878,0.691648708,0.686750675,0.910329901,0.200817718,0.886025023,0.026560897
0.728168174,0.109878647,0.962959713,0.680730013,0.816645819,0.776497049,0.338528202,0.101591275,0.588935317,0.98985499,0.126257101,0.968935742,0.78407345,0.920145129,0.499209224
0.646839019,0.290044396,0.891508051,0.07935137,0.515485692,0.41499026,0.466328485,0.39954366,0.290089653,0.181685406,0.206740803,0.692097921,0.103942905,0.43074491,0.22261199
0.874416706,0.475944301,0.252103767,0.991374282,0.621772865,0.279709662,0.118993647,0.003590853,0.407322569,0.162553987,0.432495834,0.094077695,0.392711914,0.06447133,0.139468896
0.132809555,0.894254863,0.741936028,0.465424096,0.49342695,0.325663731,0.427119208,0.783318231,0.558241146,0.52413472,0.492517913,0.617315203,0.285901533,0.030684539,0.264066553
0.721331222,0.413779979,0.167340144,0.84656654,0.4086118,0.520910597,0.369437457,0.569278017,0.406331269,0.172538269,0.637090198,0.627431241,0.476478551,0.430605926,0.51154874
0.430894645,0.86432231,0.134973402,0.534215659,0.317720158,0.438535174,0.662241797,0.848740709,0.941103664,0.001728517,0.059668944,0.068578593,0.95137237,0.644060947,0.012063443
0.081907565,0.989882828,0.257145259,0.726066415,0.999630427,0.887851519,0.562118327,0.918884697,0.533491039,0.11500031,0.576482116,0.614212174,0.116466697,0.325320504,0.57060944
0.072087985,0.808224019,0.503133235,0.642294678,0.715203751,0.459308178,0.792264488,0.535432242,0.371334721,0.43653073,0.159327758,0.597763609,0.546145077,0.032901834,0.179975682
0.715827112,0.854823294,0.811731226,0.783596452,0.028947527,0.098136686,0.514522015,0.739775282,0.441642872,0.790034669,0.405849082,0.178188737,0.328526943,0.499694542,0.581212232
0.609480142,0.12992022,0.682151944,0.115639578,0.892107002,0.270604274,0.77881108,0.640434045,0.697200629,0.515233982,0.807874587,0.575473489,0.046771909,0.102915933,0.023657872
0.12201564,0.992280235,0.128237495,0.903438007,0.8134205,0.042082016,0.69712606,0.80189273,0.483900323,0.419255241,0.731887499,0.84796551,0.977792932,0.283952854,0.053556401
0.364495384,0.4458697,0.455088268,0.519090976,0.041697532,0.772370937,0.789881676,0.673077898,0.0897436,0.284510241,0.660935678,0.546021333,0.768827633,0.443210474,0.133952537
0.643163659,0.684467811,0.953710962,0.524448793,0.147886408,0.505504552,0.7096956,0.140820134,0.025735108,0.335435605,0.494081013,0.057233757,0.676422554,0.968063518,0.133156153
0.221900631,0.422979705,0.626301519,0.922859553,0.387081699,0.460490017,0.206229483,0.502349025,0.792204584,0.657825389,0.027198259,0.798604445,0.54299139,0.370271295,0.996995025
0.718171127,0.936815793,0.312962861,0.555250892,0.233299333,0.789876195,0.879980437,0.286759626,0.726196424,0.832171707,0.542558889,0.57672559,0.075059395,0.677649586,0.473886405
0.354453788,0.131636403,0.086151698,0.857699198,0.788713495,0.767563893,0.776114552,0.796038846,0.539176564,0.834419659,0.81722368,0.479594755,0.403361518,0.466845106,0.377121692
0.620638713,0.256805877,0.958270985,0.48486904,0.271996928,0.300400626,0.34333982,0.428334476,0.52592747,0.261126025,0.611806404,0.587697431,0.377354005,0.224261021,0.59362061
0.715451551,0.538780072,0.185833588,0.072183731,0.236046129,0.611050807,0.125524599,0.976369372,0.141085137,0.090023959,0.518016994,0.823059026,0.522035482,0.072101136,0.348626655
0.184675845,0.613069723,0.486195973,0.16110223,0.587126008,0.517811422,0.3167377,0.273644451,0.372812912,0.214085206,0.297410152,0.428348558,0.577785868,0.465407195,0.895006953
0.725071675,0.514447799,0.233776551,0.269134859,0.272699986,0.883198103,0.273876073,0.113487906,0.010843434,0.05987656,0.363790421,0.200388182,0.65492966,0.681859769,0.657253725
0.044611999,0.73563605,0.926536173,0.963372218,0.094996704,0.616842219,0.603460204,0.939115404,0.323466345,0.836623889,0.606586968,0.122063625,0.479504018,0.071771922,0.077764534
0.755539309,0.480245451,0.525025084,0.097265301,0.868862198,0.686378857,0.834288921,0.805166344,0.887658906,0.419898153,0.117312854,0.305315901,0.450434987,0.160320081,0.473797481
0.437835111,0.919392855,0.097589387,0.134792495,0.992064306,0.959234648,0.077267098,0.570591851,0.919529122,0.076530664,0.357821025,0.624508954,0.100085317,0.81320057,0.875071542
0.925895052,0.855481065,0.788745617,0.945491127,0.824158578,0.406747383,0.771042278,0.069085833,0.973775157,0.07353127,0.383051718,0.821963077,0.644870823,0.354754802,0.878615031
0.188371883,0.05251925,0.145628325,0.010777291,0.764432239,0.221975777,0.116809136,0.637650289,0.29861129,0.616729451,0.005559613,0.292971219,0.773404605,0.140441577,0.10084511
0.224481659,0.489971485,0.841555663,0.021929996,0.63914696,0.662591575,0.713739441,0.639256738,0.961238664,0.118567449,0.328703269,0.487164466,0.800094293,0.705129427,0.966547199
0.289041445,0.003934498,0.117778294,0.522278511,0.899151318,0.665681651,0.971051397,0.089239136,0.980240283,0.234024285,0.146553154,0.993492742,0.849116071,0.660353821,0.199526192
0.459937485,0.086508094,0.171567706,0.009423779,0.549596918,0.308663344,0.256408587,0.670361241,0.741892463,0.998629356,0.98451416,0.349359496,0.592624636,0.180066228,0.28127887
0.197504221,0.579036984,0.578833246,0.78477209,0.301970788,0.991036627,0.043680372,0.988450414,0.771174565,0.104659187,0.249997133,0.412243877,0.55973474,0.78468013,0.187245663
0.947767436,0.372517404,0.253223092,0.266375792,0.322684628,0.702388356,0.734879104,0.306280856,0.204592049,0.354770469,0.623153549,0.470226977,0.064177404,0.369620846,0.657143972
0.639022377,0.00910436,0.366022671,0.277672921,0.630376309,0.622960433,0.593024507,0.085165934,0.245334702,0.926004112,0.829979412,0.214177537,0.729014205,0.934269953,0.573646028
0.623999848,0.269443595,0.865432711,0.830183123,0.411822522,0.412332158,0.620600373,0.311134893,0.981217933,0.34985003,0.014668437,0.372693227,0.59810884,0.510928809,0.586288233
0.012800019,0.208646443,0.561125577,0.333680942,0.37539214,0.169411915,0.911321493,0.705488121,0.17297766,0.269683193,0.647932391,0.141279591,0.773979641,0.398126576,0.225297928
0.58722126,0.324647277,0.718014096,0.476605667,0.828864751,0.558789813,0.061192645,0.536211048,0.607893337,0.885711315,0.770644059,0.482421977,0.936546975,0.793962215,0.649049525
0.846121761,0.234144982,0.803759938,0.159451058,0.06245394,0.278341401,0.691155817,0.05824123,0.149888141,0.737310954,0.77673291,0.475189531,0.109229671,0.409917427,0.098769958
0.988938583,0.42036916,0.459493656,0.772733714,0.595064982,0.310686572,0.312404263,0.74612191,0.22368425,0.309476883,0.134775341,0.099216672,0.425855835,0.094570548,0.297000125
0.126337379,0.20813987,0.496597595,0.099653269,0.141849983,0.139552238,0.241225672,0.854379178,0.376358379,0.671714353,0.544875577,0.781296396,0.235433304,0.767878563,0.267841156
0.197527005,0.396950068,0.633451217,0.761059788,0.668883051,0.373749202,0.232755801,0.892074905,0.017256181,0.631579616,0.179057831,0.942198684,0.530459165,0.915461714,0.830538346
0.237947531,0.785792561,0.767874335,0.959016555,0.678469109,0.199523038,0.358386209,0.347796305,0.634608611,0.432946733,0.461902325,0.602059477,0.379370727,0.298177038,0.552820719
0.35560777,0.830902986,0.864128258,0.751823322,0.312030947,0.488998531,0.674660885,0.222973617,0.806183575,0.966214679,0.850023804,0.426272866,0.046791214,0.571838454,0.405184893
0.053837263,0.649398797,0.226132214,0.433102203,0.349321857,0.761510033,0.220338369,0.151216956,0.031183015,0.473808188,0.724430679,0.042027053,0.648260273,0.35091569,0.432106498
0.08356407,0.431130271,0.749802103,0.558511973,0.574746379,0.801020877,0.515604537,0.661951147,0.57418185,0.534772979,0.722839912,0.074501708,0.343570283,0.546594566,0.581312003
0.44288894,0.989031703,0.563997843,0.53589397,0.73626278,0.234323264,0.437189903,0.184742504,0.769319241,0.567164732,0.762609552,0.378413351,0.792329613,0.28852929,0.032015236
0.483073511,0.32619601,0.130339928,0.065776373,0.911454752,0.148965532,0.786098855,0.028547248,0.23782314,0.491438309,0.590350484,0.718324715,0.718361999,0.235781262,0.677954615
0.834468783,0.655337726,0.89002112,0.36135316,0.77028963,0.075144443,0.02007208,0.936125074,0.726799615,0.711302719,0.123638022,0.005511714,0.133451748,0.958176552,0.330425175
0.185393104,0.529099382,0.400081542,0.047183967,0.82036371,0.478633699,0.760323397,0.786985561,0.569536729,0.815406941,0.423476546,0.156845285,0.233794337,0.615731637,0.518921722
0.062482468,0.478654439,0.263221467,0.92599789,0.656433219,0.032827091,0.704728988,0.870280571,0.455044726,0.505583147,0.281092186,0.044958252,0.044830943,0.143854102,0.217534501
0.074833489,0.780474247,0.826285516,0.161788734,0.109401947,0.33027356,0.667627007,0.492675479,0.158142822,0.325362702,0.247617608,0.817062644,0.253550944,0.875246571,0.079828769
0.381030243,0.471033657,0.238383796,0.551551162,0.040444998,0.780237371,0.417661757,0.642280679,0.826594877,0.449536667,0.654312079,0.2318512,0.24275471,0.237416298,0.737548155
0.441102517,0.134640085,0.74101097,0.740212719,0.370448276,0.186990369,0.099522539,0.194688326,0.176381304,0.722892841,0.334609912,0.252398531,0.169716764,0.074860752,0.14759186
0.993817752,0.866378286,0.465419798,0.272956163,0.674058702,0.345125002,0.350128074,0.481260721,0.345933102,0.21611974,0.112149651,0.329408926,0.876344203,0.875984103,0.886103388
0.861601216,0.21306896,0.809375602,0.290159643,0.794357729,0.463019867,0.499145,0.597017261,0.512352926,0.437136409,0.586164694,0.179901128,0.328689243,0.934292206,0.011838348
0.831320311,0.097129166,0.962299757,0.302812829,0.667780473,0.031803819,0.419002396,0.467543567,0.645001257,0.642770499,0.047689068,0.212200883,0.974762557,0.857529227,0.033756591
0.370628314,0.116722185,0.198933368,0.508199463,0.928272819,0.851850745,0.115048645,0.300971224,0.49717064,0.561927368,0.56561447,0.966659081,0.578253679,0.647748024,0.612306899
0.798316787,0.460001602,0.69788979,0.943979519,0.306883431,0.837133839,0.385021151,0.820211782,0.602620599,0.170164167,0.203969355,0.175738541,0.070366958,0.113814832,0.467593265
0.238073889,0.332085269,0.16957571,0.223346332,0.721248294,0.97958117,0.511095416,0.684027598,0.148904955,0.594114301,0.585263085,0.700432408,0.703746423,0.153084595,0.468641355
0.145428091,0.281864125,0.10234545,0.177782001,0.212888735,0.731012608,0.144760069,0.806353558,0.823936251,0.205989246,0.560212365,0.989073189,0.201686756,0.26406513,0.840791535
0.381802407,0.670999255,0.907705836,0.626081293,0.680072673,0.852268842,0.866940877,0.477553967,0.613280962,0.687545092,0.071228043,0.580753808,0.223030553,0.01675958,0.941263363
0.783174284,0.801481526,0.429525748,0.3775586,0.35548973,0.664697392,0.287564656,0.005085823,0.303020746,0.274894821,0.976344044,0.203951263,0.080824301,0.967037799,0.862188647
0.685951145,0.718570963,0.262111979,0.882424757,0.730651173,0.645715968,0.716696164,0.530405528,0.543688914,0.690902604,0.222932271,0.425530977,0.9682363,0.475184068,0.92315154
0.664537301,0.973238052,0.997332561,0.014952272,0.683985841,0.854286136,0.949745554,0.532858666,0.300857263,0.511041674,0.141283177,0.514193028,0.175475501,0.939844656,0.352712641
0.472460401,0.044870376,0.658719763,0.514408632,0.65289621,0.989864302,0.290636377,0.327725834,0.526203711,0.978989675,0.749409869,0.001202314,0.966549167,0.642172922,0.918514471
0.328744295,0.501049843,0.504355288,0.608062194,0.215921042,0.46209364,0.133269177,0.387122554,0.155063436,0.377076977,0.425478408,0.664708278,0.729053319,0.941342375,0.737196933
0.071848582,0.35409415,0.187527069,0.416444839,0.516387356,0.76461799,0.539009318,0.12963989,0.122791138,0.623560718,0.45260065,0.441275234,0.108546853,0.67968875,0.877228262
0.706623577,0.414906797,0.735105355,0.787090961,0.169731821,0.073781385,0.743656293,0.873460128,0.721106507,0.405652164,0.290095607,0.292828614,0.966833449,0.580327043,0.381247743
0.735965501,0.838131843,0.452075179,0.8230488,0.923541772,0.203908811,0.137463282,0.382372469,0.47406597,0.01868687,0.721601995,0.204528106,0.530614884,0.091910224,0.60472822
0.797578013,0.764783935,0.012664453,0.018101089,0.223199369,0.159266447,0.227664565,0.148967909,0.006768784,0.051054184,0.20150465,0.374997599,0.174684995,0.152344213,0.375006322
0.088020272,0.989291696,0.856203541,0.25073306,0.24212259,0.385792843,0.053194837,0.408240144,0.001413259,0.038721658,0.525424945,0.581341135,0.172065667,0.67620567,0.614700268
0.409407021,0.878928877,0.435405677,0.492322911,0.390229616,0.264347889,0.134012704,0.133727538,0.596744147,0.565814646,0.11508505,0.482497391,0.580068816,0.307768363,0.27900366
0.115524045,0.551034782,0.90492265,0.741710914,0.574470431,0.903467676,0.572214227,0.29886904,0.189328744,0.576019132,0.048283139,0.667385089,0.452156172,0.818101104,0.021746127
0.364556099,0.584530577,0.292392904,0.305218857,0.796833657,0.630466357,0.162727721,0.388478091,0.922235547,0.837752461,0.750373448,0.556107609,0.560092294,0.365040155,0.688295531
0.715567886,0.798570867,0.682124922,0.26692203,0.401199422,0.612779721,0.273645582,0.208102463,0.371760498,0.694193617,0.201588216,0.939259758,0.003006105,0.797170789,0.729796493
0.359033217,0.18840564,0.146711867,0.56766389,0.822010118,0.64649592,0.293328526,0.358502072,0.128199984,0.523722791,0.90584911,0.999340101,0.377224199,0.878111727,0.082278861
0.010445936,0.830678376,0.688822324,0.087278072,0.41485402,0.342263164,0.786866548,0.647765851,0.409080102,0.443131001,0.381638769,0.550667388,0.903057806,0.602065893,0.208024033
0.136122537,0.099510745,0.191087395,0.481744895,0.778119729,0.858483521,0.075442399,0.944293599,0.847443621,0.504651664,0.917089541,0.872917157,0.192288135,0.575883116,0.146035955
0.877460207,0.731780215,0.566782678,0.527038068,0.710705304,0.546390153,0.4190925,0.451824672,0.864189333,0.352002184,0.147239839,0.83581999,0.442338478,0.242692436,0.786067615
0.848682986,0.854149511,0.359342347,0.286508781,0.283016886,0.842459406,0.662727256,0.084025535,0.211971005,0.594199652,0.977282849,0.836514029,0.548805557,0.131867066,0.049940304
0.429786947,0.66230197,0.719863712,0.999620018,0.346553548,0.260750405,0.543923026,0.21148842,0.070240711,0.170898672,0.239242748,0.075339535,0.77479981,0.165241987,0.667615995
0.704897026,0.874975533,0.086445588,0.822767598,0.515082877,0.216410896,0.623765419,0.087496276,0.726662109,0.463333731,0.437415613,0.29706748,0.550662228,0.035148442,0.230154738
0.166604122,0.696269226,0.785526653,0.049480195,0.996635989,0.200082799,0.888732879,0.474515242,0.120281568,0.148871157,0.206521451,0.842640529,0.681659534,0.469796285,0.022982755
0.592728129,0.938385927,0.286227016,0.234955358,0.142256635,0.093447685,0.251311617,0.741066032,0.307108717,0.211063425,0.109736799,0.298256418,0.66336653,0.805308614,0.419731593
0.435525682,0.307601254,0.781767665,0.951022196,0.820471561,0.663744136,0.651302889,0.52375074,0.685700733,0.981323355,0.128824449,0.34889501,0.504194435,0.826919551,0.075604692
0.158031853,0.473577031,0.318352112,0.512339499,0.878172731,0.098610948,0.074528921,0.551345115,0.175806487,0.543556108,0.583427012,0.879659466,0.721412879,0.271861955,0.463084415
0.638453277,0.812572357,0.13776144,0.819723936,0.721471565,0.111439077,0.979231413,0.691725914,0.586441885,0.846564633,0.928596866,0.111436539,0.339984693,0.678013258,0.165966071
0.17158539,0.770867945,0.390188303,0.11657157,0.52793484,0.828705865,0.577534147,0.808964956,0.197838945,0.692730137,0.351863251,0.558816106,0.512547867,0.584522078,0.82744803
0.912945687,0.221494143,0.828142934,0.91660832,0.877413841,0.140293013,0.395961522,0.928957305,0.120105098,0.176178312,0.224025453,0.072204778,0.988570414,0.666792829,0.46357195
0.042612034,0.707214305,0.072117685,0.943342622,0.928657207,0.719274423,0.242882402,0.211838653,0.800235,0.158214145,0.752654213,0.271156382,0.326847084,0.170408588,0.088091393
0.967783299,0.918421375,0.65668341,0.246756453,0.189791148,0.026777148,0.485620882,0.50029787,0.93862878,0.919278915,0.30945348,0.058129649,0.424525739,0.700762407,0.236964472
0.474827558,0.899045548,0.158791362,0.726415382,0.838397302,0.159989277,0.941772123,0.798749934,0.514671067,0.712180243,0.625104555,0.087468947,0.677268322,0.201380723,0.831383215
0.832288099,0.818951095,0.65603964,0.289055034,0.482929518,0.771144752,0.3049343,0.875497953,0.683524104,0.58885516,0.272899081,0.378394894,0.943094072,0.296781776,0.981024418
0.539831725,0.357557423,0.091534321,0.003358066,0.774860063,0.101033417,0.117727085,0.693395383,0.902463037,0.934152598,0.195277581,0.473009845,0.858211654,0.248006705,0.585747049
0.17645973,0.963762541,0.523189328,0.238983476,0.898371434,0.803539197,0.155372592,0.4287543,0.340165331,0.54836449,0.193357161,0.862860042,0.348583024,0.667443831,0.162601526
0.262430527,0.688822606,0.157167077,0.799880846,0.761037574,0.747993099,0.272936083,0.476744855,0.218366815,0.959800412,0.014503428,0.805368359,0.127385426,0.557786422,0.692216806
0.053154045,0.515053102,0.752123079,0.130507715,0.761962374,0.539831458,0.552306922,0.269682689,0.636506011,0.138169516,0.547529596,0.526077743,0.492727399,0.638604968,0.518290713
0.685976514,0.758769175,0.084248707,0.582594779,0.464704388,0.113122318,0.99774146,0.420515538,0.673367162,0.602530097,0.204465159,0.043796922,0.930854828,0.662371864,0.996369396
0.4635107,0.393379871,0.992308037,0.971539361,0.787503888,0.032554933,0.087678804,0.995170496,0.688052535,0.379716747,0.124768089,0.894454461,0.117320255,0.351871,0.245559065
0.336090534,0.197955914,0.724384389,0.662370863,0.32454495,0.53796136,0.429327357,0.206843584,0.476742417,0.958470036,0.727667709,0.094838594,0.838796984,0.755576653,0.377146653
0.412700255,0.950032167,0.021424456,0.415059331,0.52704203,0.62011974,0.988474325,0.289139512,0.182213567,0.431025169,0.603405444,0.686090094,0.31299703,0.898873857,0.032714399
0.663261446,0.06814507,0.295871013,0.273314897,0.368635983,0.341438791,0.783991287,0.842270338,0.524778002,0.231523771,0.436532388,0.515312749,0.016432178,0.143518707,0.335238958
0.382570628,0.749191988,0.880758286,0.62258133,0.363739186,0.103846443,0.394001449,0.591515847,0.748194971,0.147765366,0.07247985,0.965762147,0.034046022,0.489027296,0.979741971
0.92093907,0.448468466,0.810845921,0.476915861,0.796459288,0.610836587,0.296141591,0.906290475,0.499729991,0.753423669,0.317240216,0.122049468,0.998868132,0.738281157,0.377011766
0.438070965,0.977611807,0.044565523,0.89621544,0.831127471,0.685689496,0.422019083,0.9132507,0.584221879,0.121144666,0.337960404,0.75995503,0.296970849,0.507741899,0.084387666
0.407638374,0.742437849,0.793178004,0.001420087,0.669119783,0.928088148,0.030404909,0.304823713,0.212890174,0.516874014,0.636726632,0.285440231,0.173597859,0.179092964,0.879737482
0.704727605,0.838175882,0.217612094,0.444974448,0.890631988,0.728372748,0.662566036,0.882020823,0.067768078,0.966279826,0.581167523,0.916342758,0.122227088,0.227588591,0.182448878
0.394745306,0.891927938,0.435222213,0.759579824,0.649413415,0.58696354,0.267478811,0.032166952,0.504992315,0.187078401,0.138059138,0.77216583,0.872611163,0.232490931,0.490349801
0.545309952,0.653484015,0.220403605,0.37595462,0.76249209,0.691605604,0.02586605,0.579850072,0.828085216,0.631689431,0.58740048,0.616976982,0.442756311,0.377840401,0.800725011
0.255011956,0.846359931,0.899778517,0.382096884,0.552018041,0.57158335,0.096056935,0.825270085,0.433725684,0.253818672,0.134568504,0.913744751,0.715376614,0.73448744,0.238387349
0.210151442,0.41849151,0.129634511,0.821490626,0.626834492,0.673729602,0.406389804,0.516506317,0.044463874,0.024126232,0.228027244,0.248104284,0.348709992,0.857954293,0.144418189
0.816117733,0.209131775,0.454395335,0.904103959,0.587352181,0.805429763,0.246878796,0.250624802,0.153028317,0.060032249,0.733053751,0.135855563,0.513181324,0.979723037,0.908307392
0.720509615,0.857501562,0.935354262,0.389803496,0.558513005,0.882784934,0.013340993,0.149836041,0.312785749,0.549067516,0.32823613,0.854623887,0.441845349,0.333740495,0.300258164
0.256218982,0.135156017,0.934731697,0.10946284,0.847291406,0.473311565,0.137818211,0.995326502,0.27173801,0.249061616,0.421654525,0.089261177,0.212685667,0.059726148,0.175016738
0.755583948,0.935947266,0.720982831,0.485501048,0.935212966,0.96893543,0.653432512,0.74646482,0.525059518,0.770380103,0.010152147,0.903478554,0.433690884,0.153302943,0.785766619
0.632756588,0.968606735,0.735754925,0.915613885,0.964467241,0.596843772,0.862494756,0.806972965,0.936577474,0.596107605,0.410684351,0.992767738,0.192149472,0.263634359,0.21029433
0.743756482,0.918634428,0.219496152,0.080000331,0.764144679,0.95007538,0.747635706,0.612378695,0.991747716,0.738963046,0.972638382,0.119311834,0.192204329,0.568400987,0.512010586
0.680757668,0.153844941,0.891402617,0.411152648,0.968787879,0.102544916,0.333321309,0.530582767,0.706758879,0.382987092,0.210239896,0.920493521,0.671106277,0.596560042,0.01163288
0.250499825,0.854044192,0.736057996,0.084437174,0.161436041,0.780774707,0.798611876,0.658890535,0.257737413,0.020170284,0.221606538,0.075361377,0.191561532,0.889128621,0.137956663
0.864850404,0.105296374,0.427778696,0.182832058,0.37167574,0.91501122,0.208973477,0.38171882,0.424028493,0.222808822,0.348878945,0.246454682,0.933798927,0.329786092,0.573077443
0.595190152,0.947811181,0.764568594,0.968397146,0.964812485,0.749074256,0.031045907,0.549723395,0.249534456,0.785381024,0.934280214,0.604799063,0.271454121,0.456340025,0.353708353
0.799188754,0.50449025,0.693541288,0.615392131,0.722308377,0.477016736,0.028228733,0.906173503,0.47473387,0.746138345,0.653889859,0.763818608,0.798025972,0.353689448,0.864026123
0.300553138,0.200192834,0.268128235,0.3254945,0.716146479,0.160934984,0.10790184,0.320098053,0.742203316,0.432240947,0.433570616,0.004899735,0.799916764,0.312032758,0.321456754
0.151890864,0.49722779,0.834095401,0.249556867,0.587881453,0.71484693,0.23788278,0.565991672,0.337164232,0.96502329,0.023511521,0.783469392,0.225796494,0.114787609,0.548713955
0.864136345,0.871107471,0.071618965,0.346847527,0.120864989,0.187153715,0.302894245,0.402954935,0.10171354,0.589614017,0.979605582,0.751730846,0.896068157,0.353767348,0.101927603
0.273760732,0.962249513,0.519103788,0.803366585,0.161831687,0.96698603,0.99637736,0.850447672,0.550158114,0.748377426,0.835826469,0.583681912,0.592788507,0.934930737,0.761491081
0.828664137,0.743937295,0.695367728,0.609705714,0.109391372,0.482234034,0.054575606,0.830482113,0.211216054,0.797368958,0.668270509,0.723506218,0.414195133,0.609277157,0.193380599
0.946990561,0.150415396,0.091555021,0.738543383,0.475415157,0.117642637,0.210134274,0.290614795,0.753964914,0.858520976,0.624604312,0.764122088,0.176295809,0.778473759,0.22080313
0.640277682,0.583670519,0.669982857,0.84840152,0.446757439,0.200179966,0.318376715,0.402638187,0.001035236,0.951055956,0.664553136,0.209232891,0.843781137,0.127186055,0.645079469
0.723123818,0.556501201,0.630285897,0.680567469,0.162784382,0.266918496,0.63070492,0.83262207,0.114852389,0.24499505,0.097891942,0.705105002,0.505909976,0.925135754,0.392719595
0.739202886,0.424402415,0.961711137,0.017807488,0.058051418,0.100841941,0.849413488,0.415242985,0.293307708,0.95477433,0.293067552,0.961150054,0.657857045,0.244711846,0.589665581
0.159403045,0.734170697,0.480971854,0.719987676,0.8610442,0.845696715,0.900796942,0.636139879,0.128506391,0.604578457,0.88108392,0.015708327,0.171227927,0.246655131,0.026228495
0.914646977,0.976272165,0.931242189,0.828023036,0.12400438,0.872406711,0.123527703,0.138698037,0.632428356,0.107224763,0.845804715,0.867063986,0.840926983,0.380069498,0.71015413
0.563529821,0.876871922,0.930489904,0.020586816,0.326186709,0.293815444,0.770401435,0.74590227,0.419909962,0.105956428,0.79755332,0.278610414,0.758281111,0.268829566,0.632033419
0.731548359,0.20899573,0.472660085,0.830873585,0.823071019,0.702631846,0.949832255,0.357415373,0.706954375,0.211831105,0.737876661,0.95588166,0.014788313,0.466505478,0.817875605
0.387618145,0.636337075,0.062261338,0.574266575,0.883636825,0.911369244,0.554505221,0.547154971,0.350081247,0.524720524,0.802385323,0.784430928,0.469292126,0.562346921,0.588883134
0.723212805,0.300848559,0.50281373,0.918604429,0.108402402,0.710169524,0.591659084,0.246269987,0.744609075,0.982751662,0.161587139,0.921981424,0.28115253,0.794378931,0.15028616
0.021196921,0.673794108,0.120483945,0.626804532,0.102168244,0.395697718,0.096612353,0.824582086,0.384372256,0.670028586,0.628235656,0.251989255,0.400042615,0.435782653,0.664377184
0.817570375,0.494642752,0.861462758,0.605632994,0.504840413,0.647885692,0.662084368,0.975448916,0.178283726,0.454336628,0.666315537,0.304437325,0.365564571,0.520088684,0.502903814
0.740080506,0.725951856,0.280867646,0.646170658,0.187846444,0.842480832,0.238975892,0.725846831,0.712759761,0.233954752,0.659768992,0.491983077,0.168369928,0.937954891,0.309826151
0.331008415,0.533696023,0.109469487,0.783145263,0.731240687,0.415702931,0.890339935,0.756798238,0.726905489,0.325213504,0.428519329,0.222891392,0.477068307,0.053748538,0.039352681
0.566105309,0.798088689,0.420041102,0.256400808,0.844144947,0.757083362,0.265495003,0.597630706,0.437947682,0.717643819,0.804806735,0.566549174,0.407206963,0.320132835,0.054535105
0.999369294,0.249370944,0.371211513,0.324215438,0.067627754,0.692935185,0.861601224,0.507094159,0.496247729,0.725251605,0.094805914,0.41949796,0.380778997,0.665204573,0.170152385
0.419731626,0.375407336,0.808911898,0.075167987,0.496661974,0.983588679,0.073488915,0.633678184,0.601395371,0.511127023,0.513534617,0.314197264,0.644489116,0.570928624,0.955050611
0.71934335,0.839136399,0.460075162,0.804860765,0.5549969,0.616478774,0.943929044,0.894859606,0.652176086,0.89235611,0.809841513,0.080244301,0.532784384,0.097111481,0.361381911
0.090348869,0.105093805,0.1630332,0.323592537,0.990759385,0.598475143,0.955226258,0.387674343,0.687435974,0.734595053,0.797358049,0.544740023,0.81396282,0.618560923,0.572598709
0.295225639,0.509919594,0.670122992,0.456722394,0.142298278,0.146244429,0.341557715,0.843045789,0.144346245,0.265796237,0.444729999,0.580723439,0.282762954,0.799132808,0.376108966
0.527984709,0.926927276,0.825492244,0.298640082,0.705341952,0.826056142,0.951273404,0.262463244,0.414764271,0.349732293,0.105248515,0.051812168,0.782975827,0.725505757,0.609814582
0.354873362,0.397452374,0.452954427,0.542538519,0.659105264,0.611231523,0.444443446,0.976311778,0.21154642,0.845055375,0.679753393,0.842525801,0.60357718,0.208705809,0.803636825
0.013605526,0.910188775,0.053120468,0.942646077,0.072734613,0.612556469,0.725488665,0.233720275,0.3498689,0.948020754,0.840899169,0.58998618,0.326152632,0.631423461,0.096548554
0.365549544,0.006018976,0.95752647,0.578194918,0.215572641,0.485981278,0.250366765,0.671127432,0.684509745,0.950631339,0.33193982,0.752771304,0.673843611,0.779760644,0.265228364
0.891910447,0.717982465,0.772110701,0.081845302,0.000214494,0.8079169,0.744470802,0.572297458,0.561539139,0.590162201,0.864547418,0.037897196,0.593027612,0.743032341,0.413319639
